,season,holiday,weather,temp,humidity,windspeed,count,hour,month,hour_count,wendu,wh
1586,2,0,2,25.42,50,7.0015,24,0,4,低谷,3,2
728,1,0,1,17.22,28,22.0028,125,17,2,高峰,2,0
3236,3,0,1,28.7,74,19.9995,523,18,8,高峰,4,0
1884,2,0,1,20.5,39,19.0012,128,10,5,正常,2,1
5974,1,0,3,9.84,87,6.0032,17,3,2,低谷,0,2
6650,1,0,1,21.32,68,0.0,351,9,3,中高峰,2,0
1083,1,0,2,13.94,76,22.0028,112,16,3,高峰,1,1
10128,4,0,2,10.66,60,19.0012,368,9,11,中高峰,0,0
674,1,0,1,5.74,69,12.998,44,10,2,正常,0,1
2604,2,0,2,27.06,61,16.9979,121,10,6,正常,3,1
3879,3,0,1,29.52,48,0.0,298,16,9,高峰,4,1
7631,2,0,1,21.32,55,30.0026,634,8,5,高峰,2,0
9411,3,0,1,27.06,36,23.9994,706,12,9,中高峰,3,0
395,1,1,3,6.56,86,19.0012,4,23,1,正常,0,1
7520,2,0,2,27.06,36,12.998,576,17,5,高峰,3,0
881,1,0,1,9.02,69,16.9979,1,4,3,低谷,0,2
1035,1,0,1,13.94,31,23.9994,122,16,3,高峰,1,1
435,1,0,3,5.74,93,0.0,3,5,2,低谷,0,2
10650,4,0,2,15.58,94,7.0015,12,4,12,低谷,1,2
2315,2,0,1,25.42,43,8.9981,224,9,6,中高峰,3,1
1160,1,0,1,15.58,62,7.0015,38,0,3,低谷,1,2
119,1,0,2,5.74,69,6.0032,4,5,1,低谷,0,2
4846,4,0,1,22.96,64,23.9994,22,0,11,低谷,2,2
9948,4,0,2,22.14,77,12.998,283,21,10,正常,2,2
6115,1,0,3,11.48,81,8.9981,45,1,2,低谷,0,2
5474,1,0,1,5.74,54,12.998,12,5,1,低谷,0,2
9855,4,0,2,22.96,73,16.9979,48,0,10,低谷,2,2
7079,2,0,1,15.58,46,11.0014,563,8,4,高峰,1,0
1935,2,0,1,24.6,35,19.0012,436,13,5,高峰,3,0
10614,4,0,1,17.22,82,11.0014,507,16,12,高峰,2,0
9569,4,0,2,25.42,94,0.0,9,2,10,低谷,3,2
3397,3,0,1,31.16,35,16.9979,187,11,8,中高峰,4,1
3961,3,0,1,16.4,71,19.0012,10,2,9,低谷,1,2
425,1,0,1,13.94,61,19.0012,161,18,1,高峰,1,0
217,1,0,2,4.92,50,19.0012,188,8,1,高峰,0,0
1573,2,0,2,24.6,73,19.9995,104,11,4,中高峰,3,1
2961,3,0,1,31.16,55,12.998,330,7,7,正常,4,0
3782,3,0,2,28.7,79,23.9994,120,14,9,中高峰,4,1
9785,4,0,1,16.4,66,6.0032,16,2,10,低谷,1,2
5002,4,0,1,14.76,57,8.9981,204,12,12,中高峰,1,1
384,1,1,2,7.38,47,8.9981,80,12,1,中高峰,0,0
9430,3,0,1,20.5,77,7.0015,71,7,9,正常,2,2
854,1,0,1,18.86,14,27.9993,31,1,2,低谷,2,2
4134,4,0,1,17.22,82,19.0012,309,7,10,正常,2,0
10652,4,0,2,15.58,94,11.0014,123,6,12,正常,1,2
5154,4,0,1,10.66,60,7.0015,175,20,12,中高峰,0,0
8366,3,0,2,28.7,65,7.0015,131,23,7,正常,4,2
4493,4,0,3,21.32,77,16.9979,68,7,10,正常,2,0
2168,2,0,3,21.32,94,16.9979,49,6,5,正常,2,2
7411,2,0,2,21.32,68,22.0028,5,4,5,低谷,2,2
1537,2,0,2,14.76,93,8.9981,87,22,4,正常,1,1
3120,3,0,1,31.16,66,15.0013,140,22,7,正常,4,2
3870,3,0,1,23.78,83,0.0,312,7,9,正常,3,0
10748,4,0,1,6.56,80,7.0015,113,6,12,正常,0,2
4489,4,0,2,21.32,77,12.998,7,2,10,低谷,2,2
2270,2,0,1,31.16,25,31.0009,232,12,6,中高峰,4,1
4620,4,0,1,17.22,35,8.9981,386,14,11,中高峰,2,0
10799,4,0,2,14.76,87,8.9981,132,9,12,中高峰,1,1
8226,3,1,1,27.88,74,12.998,32,3,7,低谷,3,2
4607,4,0,1,13.12,45,19.9995,62,1,11,低谷,1,2
665,1,0,1,4.92,42,7.0015,34,23,2,正常,0,2
948,1,0,2,7.38,43,6.0032,23,23,3,正常,0,2
9966,4,0,1,26.24,65,19.9995,395,15,10,中高峰,3,1
3618,3,0,1,30.34,51,12.998,308,16,9,高峰,4,1
8427,3,0,1,31.98,35,8.9981,292,12,7,中高峰,4,1
2899,3,0,1,34.44,32,0.0,401,17,7,高峰,5,0
7863,2,0,1,22.96,56,11.0014,77,0,6,低谷,2,2
8214,3,0,2,36.9,24,0.0,401,15,7,中高峰,5,1
3840,3,0,1,25.42,88,0.0,108,0,9,低谷,3,2
2554,2,0,1,23.78,49,26.0027,486,8,6,高峰,3,0
4199,4,0,1,18.04,88,0.0,67,0,10,低谷,2,2
6979,2,0,1,18.04,30,11.0014,3,3,4,低谷,2,2
3041,3,0,1,29.52,45,11.0014,237,15,7,中高峰,4,1
3012,3,0,1,28.7,42,16.9979,127,10,7,正常,4,1
8955,3,0,1,30.34,55,15.0013,307,12,8,中高峰,4,1
6625,1,0,1,18.86,82,19.0012,593,8,3,高峰,2,0
6565,1,0,1,13.94,25,0.0,184,19,3,高峰,1,0
3942,3,0,2,25.42,78,12.998,338,7,9,正常,3,0
7986,2,0,1,25.42,83,12.998,8,3,6,低谷,3,2
2399,2,0,1,29.52,70,8.9981,218,21,6,正常,4,2
10047,4,0,1,12.3,61,7.0015,102,0,11,低谷,1,2
4428,4,0,1,24.6,35,19.9995,438,13,10,高峰,3,0
5051,4,0,1,16.4,66,15.0013,357,13,12,高峰,1,0
8623,3,0,1,32.8,55,19.0012,479,16,8,高峰,4,1
9610,4,0,1,27.06,57,7.0015,534,19,10,高峰,3,0
10531,4,0,1,20.5,59,19.0012,49,5,12,低谷,2,2
6908,2,0,1,13.94,49,16.9979,5,4,4,低谷,1,2
3740,3,0,2,22.14,88,27.9993,281,19,9,高峰,2,0
7243,2,0,2,21.32,72,6.0032,8,4,5,低谷,2,2
3810,3,0,1,28.7,79,12.998,410,18,9,高峰,4,0
3354,3,0,1,35.26,39,19.9995,285,16,8,高峰,5,1
2679,2,0,2,30.34,51,0.0,363,13,6,高峰,4,0
1807,2,0,2,18.04,77,8.9981,20,5,5,低谷,2,2
244,1,0,2,8.2,59,6.0032,52,13,1,高峰,0,1
3638,3,0,2,27.06,69,15.0013,260,12,9,中高峰,3,1
10072,4,0,2,12.3,56,11.0014,8,1,11,低谷,1,2
3194,3,0,2,32.8,49,11.0014,43,0,8,低谷,4,2
3584,3,0,1,26.24,83,0.0,93,6,8,正常,3,2
1180,1,0,1,12.3,56,16.9979,58,21,3,正常,1,1
955,1,0,2,6.56,74,6.0032,29,6,3,正常,0,2
8133,2,0,2,24.6,78,7.0015,161,6,6,正常,3,2
6241,1,0,2,12.3,70,8.9981,288,7,2,正常,1,0
1578,2,0,1,30.34,48,35.0008,235,16,4,高峰,4,1
5768,1,0,1,7.38,40,19.9995,234,12,1,中高峰,0,0
3528,3,0,1,28.7,61,0.0,152,22,8,正常,4,2
2092,2,0,2,20.5,88,8.9981,52,2,5,低谷,2,2
7186,2,0,1,24.6,26,16.9979,537,19,4,高峰,3,0
7126,2,0,1,20.5,63,7.0015,46,7,4,正常,2,2
3859,3,0,1,26.24,69,7.0015,333,19,9,高峰,3,0
8766,3,0,1,32.8,52,0.0,306,15,8,中高峰,4,1
1581,2,0,1,29.52,51,30.0026,284,19,4,高峰,4,0
4157,4,0,1,18.04,82,7.0015,117,6,10,正常,2,2
3701,3,1,2,27.88,74,19.9995,16,3,9,低谷,3,2
6460,1,0,1,9.84,44,0.0,129,10,3,正常,0,1
10006,4,0,2,12.3,70,8.9981,357,7,11,正常,1,0
5671,1,0,2,10.66,87,6.0032,99,11,1,中高峰,0,1
10109,4,0,1,14.76,40,7.0015,240,14,11,中高峰,1,1
8587,3,0,1,29.52,70,7.0015,8,4,7,低谷,4,2
4117,4,0,3,16.4,76,0.0,120,14,10,中高峰,1,1
4782,4,0,1,10.66,70,12.998,101,8,11,高峰,0,1
1512,2,0,2,12.3,93,16.9979,54,21,4,正常,1,2
2628,2,0,1,28.7,58,12.998,170,10,6,正常,4,1
7310,2,0,1,24.6,83,0.0,121,23,5,正常,3,2
1378,2,0,1,13.12,57,15.0013,33,7,4,正常,1,2
1572,2,0,2,22.96,83,19.9995,96,10,4,正常,2,1
7789,2,0,1,22.96,52,19.0012,168,22,6,正常,2,2
9642,4,0,1,22.14,77,15.0013,56,3,10,低谷,2,2
10146,4,0,2,12.3,45,19.0012,10,4,11,低谷,1,2
6893,2,0,1,18.86,31,0.0,291,13,4,高峰,2,1
1742,2,0,2,22.96,49,6.0032,184,12,4,中高峰,2,1
9354,3,0,1,21.32,83,0.0,11,3,9,低谷,2,2
1033,1,0,1,13.12,36,27.9993,77,14,3,中高峰,1,1
9035,3,0,1,28.7,45,7.0015,341,20,8,中高峰,4,1
4788,4,0,1,20.5,36,19.9995,435,14,11,中高峰,2,0
2757,3,0,2,27.06,83,12.998,183,19,7,高峰,3,0
6528,1,0,2,16.4,50,23.9994,85,6,3,正常,1,2
2824,3,0,1,31.16,66,19.0012,163,14,7,中高峰,4,1
4183,4,0,1,18.04,62,11.0014,457,8,10,高峰,2,0
7541,2,0,1,28.7,48,8.9981,552,14,5,中高峰,4,0
9232,3,0,2,27.06,89,19.0012,117,1,9,低谷,3,2
10659,4,0,3,18.04,100,15.0013,220,13,12,高峰,2,1
7608,2,0,2,24.6,78,8.9981,347,9,5,中高峰,3,0
2748,3,0,1,30.34,66,11.0014,264,10,7,正常,4,0
1506,2,0,3,13.94,87,15.0013,25,15,4,中高峰,1,1
4766,4,1,1,14.76,34,22.0028,238,16,11,高峰,1,0
3649,3,0,2,26.24,73,11.0014,98,23,9,正常,3,2
1851,2,0,3,20.5,82,19.0012,7,1,5,低谷,2,2
251,1,0,3,6.56,93,12.998,32,20,1,中高峰,0,0
7059,2,0,1,18.86,41,30.0026,259,12,4,中高峰,2,1
4236,4,0,1,25.42,46,7.0015,485,13,10,高峰,3,0
5895,1,0,1,21.32,52,11.0014,264,20,2,中高峰,2,0
2043,2,0,1,18.86,88,15.0013,17,1,5,低谷,2,2
756,1,0,1,14.76,50,35.0008,43,21,2,正常,1,2
873,1,0,1,13.12,28,35.0008,47,20,2,中高峰,1,1
5026,4,0,1,14.76,50,0.0,358,12,12,中高峰,1,0
9108,3,0,1,28.7,70,11.0014,171,21,9,正常,4,1
8709,3,0,1,29.52,79,16.9979,19,6,8,正常,4,2
7037,2,0,1,14.76,57,12.998,135,14,4,中高峰,1,1
9590,4,0,2,27.06,78,0.0,220,23,10,正常,3,2
5610,1,0,1,11.48,56,15.0013,91,21,1,正常,0,1
6921,2,0,1,21.32,23,27.9993,655,17,4,高峰,2,0
747,1,0,1,22.96,22,30.0026,126,12,2,中高峰,2,1
4076,4,0,3,14.76,87,7.0015,56,21,10,正常,1,1
4249,4,0,1,18.86,88,0.0,55,2,10,低谷,2,2
2281,2,0,1,25.42,35,15.0013,112,23,6,正常,3,2
8754,3,0,1,28.7,84,0.0,6,3,8,低谷,4,2
9175,3,0,1,31.16,70,16.9979,430,16,9,高峰,4,1
10189,4,0,1,13.12,81,6.0032,162,23,11,正常,1,2
737,1,0,1,14.76,40,19.9995,2,2,2,低谷,1,2
6349,1,0,1,19.68,41,22.0028,328,19,3,高峰,2,0
4231,4,0,1,18.86,82,0.0,103,8,10,高峰,2,1
3598,3,0,3,25.42,83,19.9995,58,20,8,中高峰,3,0
8350,3,0,3,27.06,83,15.0013,230,7,7,正常,3,0
8998,3,0,1,26.24,73,7.0015,379,7,8,正常,3,0
2566,2,0,1,24.6,56,11.0014,297,20,6,中高峰,3,0
9015,3,0,2,26.24,83,15.0013,105,0,8,低谷,3,2
5907,1,0,3,16.4,87,0.0,445,8,2,高峰,1,0
4965,4,0,1,15.58,62,15.0013,93,23,11,正常,1,1
5413,4,0,1,15.58,46,11.0014,159,15,12,中高峰,1,1
2021,2,0,1,20.5,63,15.0013,3,3,5,低谷,2,2
4539,4,0,1,12.3,81,0.0,27,5,11,低谷,1,2
3940,3,0,1,24.6,78,0.0,31,5,9,低谷,3,2
214,1,0,1,4.1,54,16.9979,3,5,1,低谷,0,2
777,1,0,1,11.48,26,8.9981,145,19,2,高峰,0,0
3736,3,0,3,22.14,94,26.0027,89,15,9,中高峰,2,1
7344,2,0,1,25.42,78,7.0015,284,9,5,中高峰,3,1
3542,3,0,1,32.8,43,19.0012,189,12,8,中高峰,4,1
4586,4,0,2,15.58,87,6.0032,7,4,11,低谷,1,2
419,1,0,2,12.3,81,6.0032,70,12,1,中高峰,1,1
7235,2,0,1,22.96,49,15.0013,404,20,4,中高峰,2,0
3929,3,0,1,29.52,62,11.0014,586,18,9,高峰,4,0
8346,3,0,3,28.7,89,12.998,5,3,7,低谷,4,2
3955,3,0,1,18.86,63,22.0028,248,20,9,中高峰,2,0
3105,3,0,1,27.88,74,15.0013,277,7,7,正常,3,0
473,1,0,1,11.48,45,32.9975,91,19,2,高峰,0,0
5971,1,0,2,9.84,87,8.9981,61,0,2,低谷,0,2
10845,4,0,1,14.76,93,8.9981,355,7,12,正常,1,0
3163,3,0,1,31.16,45,19.9995,514,17,8,高峰,4,0
10578,4,0,1,10.66,75,7.0015,10,4,12,低谷,0,2
2791,3,0,1,27.06,69,0.0,20,5,7,低谷,3,2
7210,2,0,2,17.22,77,8.9981,368,19,4,高峰,2,0
9853,4,0,1,22.96,73,26.0027,125,22,10,正常,2,1
3864,3,0,1,22.96,88,6.0032,16,0,9,低谷,2,2
1145,1,0,1,11.48,65,7.0015,101,9,3,中高峰,0,1
4921,4,0,1,9.84,41,19.0012,2,3,11,低谷,0,2
6261,1,0,2,11.48,93,7.0015,1,3,2,低谷,0,2
6428,1,0,1,9.84,48,8.9981,4,2,3,低谷,0,2
2931,3,0,1,28.7,61,19.0012,10,1,7,低谷,4,2
9914,4,0,2,20.5,51,6.0032,234,11,10,中高峰,2,1
2493,2,0,1,28.7,65,12.998,264,19,6,高峰,4,0
101,1,0,1,9.02,37,22.0028,57,10,1,正常,0,1
361,1,0,1,10.66,35,19.9995,118,13,1,高峰,0,0
5161,4,0,1,9.02,80,0.0,6,3,12,低谷,0,2
5167,4,0,1,10.66,81,6.0032,264,9,12,中高峰,0,0
2894,3,0,1,32.8,46,16.9979,366,12,7,中高峰,4,0
8539,3,0,1,29.52,62,0.0,7,4,7,低谷,4,2
1281,1,0,1,16.4,66,12.998,36,6,3,正常,1,2
659,1,0,1,7.38,26,12.998,165,17,2,高峰,0,0
5008,4,0,1,16.4,50,0.0,372,18,12,高峰,1,0
267,1,0,1,8.2,47,22.0028,44,14,1,中高峰,0,1
9793,4,0,1,21.32,36,19.9995,275,10,10,正常,2,1
9884,4,0,1,17.22,67,16.9979,52,5,10,低谷,2,2
9899,4,0,1,18.86,55,0.0,432,20,10,中高峰,2,0
7001,2,0,1,17.22,50,15.0013,9,1,4,低谷,2,2
1776,2,0,1,19.68,77,6.0032,112,22,4,正常,2,2
2127,2,0,1,25.42,73,19.0012,456,13,5,高峰,3,0
6631,1,0,1,26.24,53,22.0028,212,14,3,中高峰,3,1
4068,4,0,2,16.4,82,22.0028,125,13,10,高峰,1,0
10763,4,0,1,12.3,75,11.0014,172,21,12,正常,1,2
4912,4,0,1,13.12,39,12.998,307,18,11,高峰,1,0
7519,2,0,2,28.7,21,12.998,591,16,5,高峰,4,0
10515,4,0,2,22.14,64,11.0014,272,13,12,高峰,2,1
2343,2,0,1,27.06,65,7.0015,367,13,6,高峰,3,0
8761,3,0,2,30.34,70,8.9981,250,10,8,正常,4,1
1474,2,0,2,13.94,76,11.0014,160,7,4,正常,1,0
1633,2,0,1,16.4,71,8.9981,62,23,4,正常,1,2
1941,2,0,1,22.96,43,12.998,267,19,5,高峰,2,0
41,1,0,2,14.76,46,22.0028,53,18,1,高峰,1,0
5544,1,0,1,9.02,69,7.0015,4,3,1,低谷,0,2
911,1,0,1,13.12,49,19.0012,76,10,3,正常,1,1
3356,3,0,1,32.8,55,12.998,585,18,8,高峰,4,0
4306,4,0,2,24.6,73,11.0014,123,11,10,中高峰,3,1
2294,2,0,1,27.06,27,19.0012,259,12,6,中高峰,3,1
4638,4,0,2,11.48,87,6.0032,90,8,11,高峰,0,1
9370,3,0,1,26.24,65,8.9981,674,19,9,高峰,3,0
8117,2,0,2,23.78,68,12.998,219,14,6,中高峰,3,1
3276,3,0,2,30.34,70,19.0012,290,10,8,正常,4,0
411,1,0,3,9.02,93,8.9981,2,4,1,低谷,0,2
4169,4,0,1,24.6,53,11.0014,593,18,10,高峰,3,0
7365,2,0,3,21.32,83,15.0013,17,6,5,正常,2,2
1384,2,0,1,18.04,33,19.9995,367,13,4,高峰,2,0
5893,1,0,1,22.96,46,11.0014,526,18,2,高峰,2,0
1372,2,0,1,12.3,61,7.0015,34,1,4,低谷,1,2
10252,4,1,1,23.78,60,19.0012,444,14,11,中高峰,3,0
7446,2,0,2,26.24,53,7.0015,259,15,5,中高峰,3,1
2576,2,0,1,20.5,63,16.9979,121,6,6,正常,2,2
8052,2,0,1,27.06,50,7.0015,333,21,6,正常,3,2
459,1,0,3,9.02,93,7.0015,3,5,2,低谷,0,2
1845,2,0,1,27.88,57,23.9994,365,19,5,高峰,3,0
1598,2,0,2,22.96,64,31.0009,92,12,4,中高峰,2,1
7130,2,0,1,25.42,46,19.9995,528,11,4,中高峰,3,0
9268,3,0,1,27.88,39,0.0,729,13,9,高峰,3,0
3644,3,0,2,27.88,65,12.998,355,18,9,高峰,3,0
5781,1,1,1,5.74,43,7.0015,20,1,1,低谷,0,2
9795,4,0,1,22.14,39,31.0009,387,12,10,中高峰,2,1
3670,3,0,1,28.7,79,11.0014,219,20,9,中高峰,4,1
4200,4,0,1,18.04,88,0.0,28,1,10,低谷,2,2
125,1,0,1,9.02,44,6.0032,59,11,1,中高峰,0,1
7835,2,0,1,22.14,73,19.0012,408,20,6,中高峰,2,0
3110,3,0,1,32.8,59,12.998,165,12,7,中高峰,4,1
9229,3,0,1,28.7,74,15.0013,299,22,9,正常,4,2
5030,4,0,1,15.58,46,0.0,305,16,12,高峰,1,0
10043,4,0,1,13.94,53,8.9981,181,20,11,中高峰,1,1
1366,2,0,1,14.76,53,23.9994,148,19,4,高峰,1,0
4842,4,0,1,24.6,53,23.9994,240,20,11,中高峰,3,0
7455,2,0,3,20.5,77,11.0014,33,0,5,低谷,2,2
8310,3,0,1,39.36,26,0.0,306,15,7,中高峰,5,0
9820,4,0,1,18.86,36,12.998,670,13,10,高峰,2,0
10737,4,0,1,12.3,45,11.0014,348,19,12,高峰,1,0
3404,3,0,1,31.98,29,6.0032,571,18,8,高峰,4,0
10537,4,0,1,18.04,44,19.0012,172,11,12,中高峰,2,1
4481,4,0,1,22.96,68,7.0015,570,18,10,高峰,2,0
3894,3,0,1,23.78,83,6.0032,362,7,9,正常,3,0
2250,2,0,1,35.26,47,19.9995,266,16,6,高峰,5,1
7267,2,0,1,22.14,88,0.0,4,4,5,低谷,2,2
1825,2,0,2,22.96,83,12.998,64,23,5,正常,2,2
5346,4,0,2,13.12,45,12.998,152,20,12,中高峰,1,0
3369,3,0,1,28.7,58,6.0032,305,7,8,正常,4,0
1748,2,0,1,26.24,31,23.9994,362,18,4,高峰,3,0
210,1,0,1,4.92,50,19.0012,1,1,1,低谷,0,2
5922,1,0,1,13.12,49,16.9979,61,23,2,正常,1,2
9726,4,0,2,21.32,63,11.0014,254,15,10,中高峰,2,1
4143,4,0,1,23.78,56,22.0028,309,16,10,高峰,3,1
7239,2,0,2,20.5,59,12.998,35,0,5,低谷,2,2
1793,2,0,2,20.5,72,0.0,266,15,5,中高峰,2,0
1529,2,0,2,14.76,81,8.9981,212,14,4,中高峰,1,0
8826,3,0,2,29.52,79,12.998,9,3,8,低谷,4,2
732,1,0,1,16.4,35,23.9994,51,21,2,正常,1,1
10033,4,0,1,14.76,46,26.0027,328,10,11,正常,1,0
936,1,0,1,8.2,29,6.0032,50,11,3,中高峰,0,1
10761,4,0,1,13.94,53,6.0032,319,19,12,高峰,1,0
10672,4,0,2,16.4,66,22.0028,1,2,12,低谷,1,2
5955,1,0,1,9.84,87,0.0,90,8,2,高峰,0,1
10628,4,0,3,16.4,94,7.0015,6,6,12,正常,1,2
4540,4,0,1,12.3,81,0.0,92,6,11,正常,1,2
6264,1,0,2,11.48,96,8.9981,71,6,2,正常,0,2
4454,4,0,1,22.96,60,16.9979,208,15,10,中高峰,2,1
9058,3,0,2,26.24,73,8.9981,341,19,8,高峰,3,0
8804,3,0,2,27.06,94,0.0,41,5,8,低谷,3,2
5966,1,0,3,10.66,87,8.9981,80,19,2,高峰,0,0
10836,4,0,2,17.22,94,8.9981,54,22,12,正常,2,2
8323,3,0,1,31.98,66,7.0015,13,4,7,低谷,4,2
6060,1,0,3,9.84,87,7.0015,167,18,2,高峰,0,0
1898,2,0,1,18.04,44,11.0014,56,0,5,低谷,2,2
3881,3,0,1,28.7,54,12.998,571,18,9,高峰,4,0
581,1,0,1,9.02,80,0.0,118,9,2,中高峰,0,0
4009,3,0,1,18.04,82,16.9979,89,2,9,低谷,2,2
9278,3,0,1,22.96,52,19.0012,92,23,9,正常,2,1
3817,3,0,2,25.42,94,0.0,83,1,9,低谷,3,2
4385,4,0,1,22.14,39,19.0012,423,18,10,高峰,2,0
4409,4,0,1,22.14,39,12.998,372,18,10,高峰,2,0
8696,3,0,1,36.08,37,19.9995,492,17,8,高峰,5,0
10183,4,0,1,17.22,44,8.9981,654,17,11,高峰,2,0
5362,4,0,2,11.48,45,19.0012,244,12,12,中高峰,0,0
9398,3,0,1,25.42,78,6.0032,195,23,9,正常,3,2
7208,2,0,2,17.22,77,12.998,488,17,4,高峰,2,0
35,1,0,2,14.76,66,19.9995,93,12,1,中高峰,1,0
5731,1,0,1,7.38,47,12.998,65,23,1,正常,0,2
1881,2,0,1,15.58,58,16.9979,271,7,5,正常,1,0
7743,2,0,1,22.14,60,11.0014,169,0,6,低谷,2,2
3889,3,0,1,24.6,78,0.0,2,2,9,低谷,3,2
1158,1,0,1,14.76,71,0.0,63,22,3,正常,1,1
6285,1,0,1,11.48,65,7.0015,18,3,2,低谷,0,2
3885,3,0,1,25.42,83,11.0014,150,22,9,正常,3,2
7892,2,0,1,24.6,56,7.0015,19,5,6,低谷,3,2
8304,3,0,1,34.44,59,11.0014,256,9,7,中高峰,5,1
149,1,0,2,8.2,37,16.9979,59,12,1,中高峰,0,1
1230,1,0,3,12.3,100,19.9995,3,1,3,低谷,1,2
6230,1,0,1,14.76,46,11.0014,211,20,2,中高峰,1,0
9869,4,0,2,24.6,78,19.0012,185,14,10,中高峰,3,1
5674,1,0,3,13.12,81,7.0015,73,14,1,中高峰,1,1
1386,2,0,2,18.86,33,0.0,292,15,4,中高峰,2,0
9209,3,0,1,25.42,83,6.0032,11,2,9,低谷,3,2
9758,4,0,1,18.04,58,12.998,136,23,10,正常,2,2
4190,4,0,1,23.78,46,8.9981,219,15,10,中高峰,3,1
9355,3,0,1,21.32,83,0.0,6,4,9,低谷,2,2
2093,2,0,2,20.5,88,8.9981,35,3,5,低谷,2,2
9399,3,0,1,24.6,83,7.0015,207,0,9,低谷,3,2
10532,4,0,3,19.68,55,26.0027,124,6,12,正常,2,2
9626,4,0,1,28.7,48,12.998,304,11,10,中高峰,4,1
3112,3,0,1,33.62,56,22.0028,138,14,7,中高峰,5,1
5958,1,0,1,12.3,70,0.0,270,11,2,中高峰,1,0
10216,4,0,1,13.12,87,7.0015,70,2,11,低谷,1,2
4721,4,0,1,18.04,72,7.0015,304,19,11,高峰,2,0
582,1,0,1,9.84,75,7.0015,55,10,2,正常,0,1
3071,3,0,1,28.7,58,15.0013,252,21,7,正常,4,1
6661,1,0,1,25.42,35,7.0015,330,20,3,中高峰,3,0
4948,4,0,1,9.84,60,22.0028,12,6,11,正常,0,2
1595,2,0,3,18.86,94,32.9975,54,9,4,中高峰,2,0
3552,3,0,1,28.7,65,12.998,171,22,8,正常,4,2
4142,4,0,1,23.78,56,19.0012,194,15,10,中高峰,3,1
808,1,0,1,13.94,53,12.998,4,3,2,低谷,1,2
10664,4,0,2,18.86,88,19.0012,564,18,12,高峰,2,0
1942,2,0,1,22.96,43,8.9981,219,20,5,中高峰,2,1
4299,4,0,2,21.32,88,8.9981,5,4,10,低谷,2,2
66,1,0,1,7.38,64,8.9981,52,21,1,正常,0,2
9488,3,0,3,24.6,88,12.998,338,17,9,高峰,3,0
3497,3,0,3,30.34,55,19.9995,182,15,8,中高峰,4,1
706,1,0,1,11.48,38,22.0028,64,18,2,高峰,0,0
4316,4,0,2,23.78,78,12.998,175,21,10,正常,3,2
4112,4,0,2,16.4,66,6.0032,153,9,10,中高峰,1,0
3947,3,0,2,27.06,69,19.9995,179,12,9,中高峰,3,1
7840,2,0,1,21.32,77,11.0014,22,1,6,低谷,2,2
9429,3,0,1,20.5,72,0.0,35,6,9,正常,2,2
5906,1,0,3,14.76,93,0.0,205,7,2,正常,1,0
2262,2,0,1,27.06,41,12.998,3,4,6,低谷,3,2
518,1,0,2,9.84,60,7.0015,155,18,2,高峰,0,0
222,1,0,2,8.2,40,19.0012,54,13,1,高峰,0,1
85,1,0,1,11.48,48,15.0013,212,17,1,高峰,0,0
9947,4,0,2,22.96,68,16.9979,387,20,10,中高峰,2,0
10562,4,0,1,11.48,41,0.0,235,12,12,中高峰,0,1
763,1,0,1,9.02,32,31.0009,4,5,2,低谷,0,2
3513,3,0,1,26.24,69,16.9979,346,7,8,正常,3,0
6925,2,0,1,18.04,26,8.9981,190,21,4,正常,2,2
1921,2,0,1,18.04,82,8.9981,120,23,5,正常,2,2
6709,1,0,1,18.86,88,0.0,235,20,3,中高峰,2,0
9245,3,0,1,33.62,52,30.0026,626,14,9,中高峰,5,0
3082,3,0,1,27.88,65,15.0013,118,8,7,高峰,3,1
9407,3,0,1,22.96,49,27.9993,212,8,9,高峰,2,1
1196,1,0,2,15.58,34,0.0,79,14,3,中高峰,1,1
1234,1,0,2,12.3,93,7.0015,31,6,3,正常,1,2
5124,4,0,3,18.04,100,12.998,25,14,12,中高峰,2,1
5090,4,0,3,18.86,88,15.0013,7,4,12,低谷,2,2
9388,3,0,2,28.7,54,12.998,408,13,9,高峰,4,1
9980,4,0,1,13.94,66,8.9981,40,5,11,低谷,1,2
4072,4,0,3,16.4,76,12.998,228,17,10,高峰,1,0
10031,4,0,2,13.94,46,19.9995,142,8,11,高峰,1,1
388,1,1,2,8.2,47,11.0014,82,16,1,高峰,0,0
182,1,0,1,4.92,39,23.9994,37,21,1,正常,0,1
7715,2,0,3,25.42,94,16.9979,39,20,6,中高峰,3,0
10359,4,0,1,10.66,60,12.998,87,1,11,低谷,0,2
10227,4,0,1,22.14,45,7.0015,686,13,11,高峰,2,0
8634,3,0,1,27.06,83,0.0,6,3,8,低谷,3,2
7075,2,0,2,13.94,53,8.9981,5,4,4,低谷,1,2
9699,4,1,2,17.22,63,11.0014,341,12,10,中高峰,2,0
8844,3,0,1,30.34,66,16.9979,286,21,8,正常,4,2
9171,3,0,1,31.98,70,7.0015,266,12,9,中高峰,4,1
207,1,0,1,5.74,46,19.9995,15,22,1,正常,0,1
7151,2,1,2,22.96,83,11.0014,597,8,4,高峰,2,1
4305,4,0,2,24.6,69,8.9981,149,10,10,正常,3,1
10336,4,0,2,12.3,70,11.0014,9,2,11,低谷,1,2
3474,3,0,1,30.34,66,11.0014,292,16,8,高峰,4,0
8190,3,0,1,34.44,36,12.998,234,15,7,中高峰,5,1
1894,2,0,1,20.5,34,11.0014,258,20,5,中高峰,2,0
